time,latitude,longitude,z,centroid
6,38.25,-129.50,5799.1,-1
6,38.00,17.25,5744.3,-1
6,37.75,-14.50,5815.9,-1
6,33.75,-135.50,5742.2,-1
6,27.25,157.00,5866.1,-1
6,26.50,155.00,5861.2,-1
6,26.25,158.00,5867.6,-1
7,89.75,-161.00,5196.5,-1
7,89.75,-160.25,5196.5,-1
7,89.75,-159.25,5196.6,-1
7,89.75,-158.50,5196.6,-1
7,89.75,-157.75,5196.7,-1
7,89.75,27.00,5196.7,-1
7,86.75,117.75,5162.7,-1
7,86.75,118.50,5162.7,-1
7,86.75,119.25,5162.6,-1
7,86.75,120.50,5162.6,-1
7,86.75,121.25,5162.7,-1
7,86.75,122.25,5162.7,-1
7,86.75,123.25,5162.8,-1
7,65.75,88.00,5541.1,-1
7,63.25,-11.50,5405.0,-1
7,59.50,-39.50,5518.1,-1
7,59.25,-136.75,5556.3,-1
7,59.25,-133.25,5553.8,-1
7,59.00,-138.25,5559.5,-1
7,59.00,-134.50,5552.4,-1
7,55.25,134.50,5597.4,-1
7,55.25,140.75,5609.6,-1
7,55.00,141.50,5609.6,-1
7,54.00,-53.00,5529.9,-1
7,53.75,132.00,5598.8,-1
7,53.50,131.25,5598.8,-1
7,52.00,27.00,5725.4,-1
7,51.00,127.25,5595.1,-1
7,49.50,69.25,5659.6,-1
7,49.00,-89.75,5696.3,-1
7,48.75,124.75,5602.1,-1
7,45.25,-177.50,5593.6,-1
7,38.50,-13.75,5818.0,-1
7,38.00,17.25,5762.5,-1
7,34.25,-135.00,5744.3,-1
7,30.50,89.25,5859.0,-1
7,28.25,87.25,5859.1,-1
7,26.50,154.00,5840.1,-1
8,89.75,-155.50,5191.0,-1
8,89.75,-154.75,5191.1,-1
8,89.75,-153.50,5191.1,-1
8,89.75,-152.75,5191.2,-1
8,89.75,-152.00,5191.2,-1
8,89.75,-151.25,5191.3,-1
8,89.75,-150.00,5191.4,-1
8,89.75,-149.25,5191.4,-1
8,89.75,-148.50,5191.5,-1
8,89.75,-147.25,5191.5,-1
8,89.75,-146.50,5191.6,-1
8,89.75,-145.75,5191.6,-1
8,89.75,-144.50,5191.7,-1
8,89.75,48.25,5191.8,-1
8,89.75,49.00,5191.7,-1
8,89.75,49.75,5191.6,-1
8,89.75,51.00,5191.6,-1
8,89.75,51.75,5191.5,-1
8,89.75,53.00,5191.4,-1
8,89.75,54.25,5191.4,-1
8,89.75,55.00,5191.3,-1
8,89.75,56.25,5191.2,-1
8,89.75,57.00,5191.2,-1
8,89.75,58.25,5191.1,-1
8,89.75,59.50,5191.0,-1
8,89.75,60.25,5191.0,-1
8,89.75,61.50,5190.9,-1
8,89.75,62.75,5190.8,-1
8,86.75,151.00,5154.5,-1
8,86.75,152.25,5154.4,-1
8,86.75,153.50,5154.5,-1
8,64.75,87.25,5522.3,-1
8,64.25,-9.00,5422.9,-1
8,62.00,-119.00,5545.6,-1
8,59.75,-37.50,5519.9,-1
8,54.25,133.00,5575.6,-1
8,53.25,-49.50,5525.7,-1
8,51.50,27.25,5730.5,-1
8,48.75,69.25,5641.3,-1
8,48.25,-90.25,5710.2,-1
8,46.25,-178.75,5589.3,-1
8,39.50,-12.75,5827.3,-1
8,37.75,17.25,5777.6,-1
8,35.00,-134.25,5743.4,-1
8,28.25,-46.00,5895.3,-1
8,28.25,152.50,5849.8,-1
8,27.00,153.50,5842.1,-1
9,89.75,-125.75,5185.5,-1
9,89.75,61.25,5186.0,-1
9,89.75,62.50,5185.9,-1
9,89.75,63.75,5185.8,-1
9,89.75,65.00,5185.7,-1
9,89.75,66.25,5185.6,-1
9,89.75,67.50,5185.5,-1
9,89.75,68.75,5185.4,-1
9,89.75,70.00,5185.3,-1
9,87.25,176.00,5145.6,-1
9,87.25,176.75,5145.5,-1
9,87.25,178.00,5145.6,-1
9,65.00,-6.75,5426.8,-1
9,64.00,86.75,5519.8,-1
9,60.00,-35.25,5517.1,-1
9,54.25,132.25,5578.7,-1
9,54.25,133.00,5578.7,-1
9,52.50,-46.25,5506.3,-1
9,50.00,29.25,5719.8,-1
9,48.25,70.00,5643.0,-1
9,47.25,-91.00,5716.0,-1
9,46.50,-179.00,5588.0,-1
9,37.75,17.25,5788.0,-1
9,35.50,-133.25,5747.1,-1
9,27.50,-45.75,5874.5,-1
9,27.00,153.00,5836.0,-1
9,26.50,77.25,5859.1,-1
10,87.75,-168.00,5140.6,-1
10,87.75,-167.00,5140.5,-1
10,87.75,-165.75,5140.5,-1
10,87.75,-165.00,5140.5,-1
10,87.75,-164.25,5140.6,-1
10,66.25,92.00,5541.1,-1
10,65.50,-4.75,5448.5,-1
10,65.25,-113.00,5473.1,-1
10,64.25,-120.25,5498.3,-1
10,63.00,86.50,5528.9,-1
10,60.50,-33.75,5526.6,-1
10,56.75,-43.25,5559.2,-1
10,53.75,132.25,5584.6,-1
10,52.50,-43.00,5503.1,-1
10,50.00,30.25,5725.0,-1
10,48.25,71.00,5653.5,-1
10,46.75,-177.75,5593.5,-1
10,46.00,-90.25,5711.8,-1
10,37.50,17.25,5811.2,-1
10,36.25,-132.50,5733.0,-1
10,27.25,151.50,5847.3,-1
10,26.75,-45.25,5879.1,-1
11,88.50,-166.75,5130.3,-1
11,88.50,-165.50,5130.2,-1
11,88.50,-164.75,5130.1,-1
11,88.50,-163.75,5130.1,-1
11,88.50,-163.00,5130.1,-1
11,88.50,-162.25,5130.0,-1
11,88.50,-160.00,5130.0,-1
11,88.50,-159.25,5130.1,-1
11,88.50,-158.50,5130.1,-1
11,88.50,-157.50,5130.1,-1
11,88.50,-156.75,5130.2,-1
11,88.50,-156.00,5130.2,-1
11,88.50,-154.75,5130.3,-1
11,67.00,91.50,5532.1,-1
11,66.50,-111.25,5453.2,-1
11,66.25,-2.00,5467.4,-1
11,62.25,86.75,5524.0,-1
11,54.00,134.50,5577.4,-1
11,53.50,132.75,5576.0,-1
11,52.75,-40.75,5492.3,-1
11,50.50,30.75,5726.5,-1
11,48.25,-176.50,5593.8,-1
11,48.00,71.75,5650.9,-1
11,44.25,-89.25,5722.5,-1
11,37.25,17.25,5822.4,-1
11,37.00,-132.25,5734.5,-1
11,27.00,150.25,5837.6,-1
11,26.50,-45.00,5869.8,-1
12,89.00,126.75,5122.5,-1
12,89.00,128.00,5122.4,-1
12,89.00,128.75,5122.4,-1
12,89.00,129.50,5122.3,-1
12,89.00,130.25,5122.3,-1
12,89.00,131.25,5122.2,-1
12,89.00,132.50,5122.2,-1
12,89.00,133.75,5122.1,-1
12,89.00,134.75,5122.1,-1
12,89.00,136.00,5122.1,-1
12,89.00,139.75,5122.1,-1
12,89.00,141.00,5122.1,-1
12,89.00,142.00,5122.1,-1
12,89.00,142.75,5122.2,-1
12,89.00,143.50,5122.2,-1
12,89.00,144.75,5122.2,-1
12,89.00,145.75,5122.3,-1
12,89.00,147.00,5122.4,-1
12,89.00,148.25,5122.4,-1
12,89.00,149.00,5122.5,-1
12,89.00,149.75,5122.5,-1
12,89.00,150.75,5122.6,-1
12,89.00,152.25,5122.7,-1
12,89.00,154.50,5122.9,-1
12,67.75,-108.50,5445.7,-1
12,67.25,91.50,5528.7,-1
12,66.75,0.75,5488.0,-1
12,62.00,-50.75,5520.7,-1
12,61.25,-53.75,5518.9,-1
12,61.25,87.75,5524.9,-1
12,55.75,-44.00,5536.7,-1
12,54.25,135.50,5582.1,-1
12,53.50,-38.75,5485.5,-1
12,53.50,133.75,5583.6,-1
12,50.25,30.75,5714.7,-1
12,49.75,-175.75,5608.6,-1
12,47.75,72.25,5634.3,-1
12,43.00,-89.00,5723.8,-1
12,37.25,-132.00,5737.9,-1
12,36.75,16.75,5831.1,-1
12,27.00,149.50,5854.5,-1
12,26.50,-44.75,5869.3,-1
13,88.25,128.25,5115.9,-1
13,88.25,129.25,5115.8,-1
13,88.25,130.00,5115.8,-1
13,88.25,130.75,5115.8,-1
13,88.25,131.75,5115.8,-1
13,88.25,132.75,5115.9,-1
13,68.75,-105.75,5432.6,-1
13,67.50,91.75,5544.7,-1
13,67.00,3.50,5503.0,-1
13,61.25,88.25,5539.8,-1
13,59.25,-53.25,5513.6,-1
13,54.75,-38.00,5462.9,-1
13,54.00,134.75,5595.5,-1
13,53.75,136.00,5595.4,-1
13,51.50,-175.50,5608.1,-1
13,49.25,30.00,5713.9,-1
13,47.75,73.00,5643.7,-1
13,43.50,-86.25,5726.4,-1
13,42.25,-87.50,5727.8,-1
13,37.00,-131.25,5733.8,-1
13,36.00,16.00,5831.6,-1
13,34.00,-149.75,5829.1,-1
13,27.25,149.00,5849.2,-1
13,26.25,-45.00,5848.0,-1
14,87.75,140.50,5123.1,-1
14,87.75,141.25,5123.1,-1
14,87.75,142.00,5123.1,-1
14,87.75,143.25,5123.1,-1
14,87.75,144.25,5123.1,-1
14,70.50,-102.75,5413.3,-1
14,67.00,6.25,5534.6,-1
14,61.00,88.50,5554.1,-1
14,57.00,-52.50,5529.5,-1
14,56.00,-38.75,5460.5,-1
14,54.25,135.25,5612.4,-1
14,52.25,-176.00,5600.9,-1
14,51.00,75.75,5671.4,-1
14,48.25,-81.00,5750.6,-1
14,48.25,30.00,5722.4,-1
14,48.00,74.50,5663.7,-1
14,44.25,-85.75,5728.5,-1
14,42.75,-85.75,5729.9,-1
14,37.00,-129.75,5714.6,-1
14,36.25,16.50,5843.8,-1
14,27.00,147.75,5862.5,-1
14,26.00,-45.50,5851.9,-1
15,89.75,-118.75,5185.3,-1
15,89.75,-117.25,5185.5,-1
15,89.75,-116.00,5185.5,-1
15,89.75,-114.75,5185.6,-1
15,89.75,72.00,5185.5,-1
15,89.75,73.75,5185.4,-1
15,89.75,75.50,5185.2,-1
15,87.25,150.25,5123.4,-1
15,87.25,151.75,5123.4,-1
15,77.25,-173.75,5267.2,-1
15,71.00,-101.25,5425.1,-1
15,60.75,90.25,5545.7,-1
15,56.50,-40.25,5472.7,-1
15,54.00,134.75,5612.2,-1
15,53.75,135.75,5612.6,-1
15,53.00,-176.00,5592.8,-1
15,49.00,-81.75,5738.9,-1
15,48.25,75.25,5664.3,-1
15,47.25,-83.50,5744.1,-1
15,46.75,30.50,5726.6,-1
15,42.75,-85.75,5738.3,-1
15,41.50,-85.25,5738.9,-1
15,37.50,-128.25,5718.7,-1
15,36.00,16.50,5849.6,-1
15,33.25,-151.25,5826.8,-1
15,27.75,147.25,5851.9,-1
15,25.75,-45.25,5849.9,-1
16,89.75,59.75,5199.8,-1
16,89.75,60.50,5199.7,-1
16,89.75,61.25,5199.7,-1
16,89.75,62.00,5199.6,-1
16,89.75,62.75,5199.6,-1
16,89.75,63.50,5199.5,-1
16,89.75,64.50,5199.4,-1
16,89.75,65.25,5199.4,-1
16,86.50,159.75,5124.0,-1
16,86.50,160.75,5124.0,-1
16,86.50,162.00,5124.0,-1
16,76.50,-163.75,5229.3,-1
16,71.75,-95.75,5455.2,-1
16,61.00,91.00,5543.7,-1
16,59.75,-140.25,5562.0,-1
16,56.75,130.25,5630.8,-1
16,56.50,-41.75,5482.5,-1
16,56.25,129.50,5630.8,-1
16,56.00,130.25,5630.8,-1
16,55.50,131.25,5630.7,-1
16,54.25,133.25,5628.3,-1
16,54.00,134.25,5628.8,-1
16,53.50,-176.25,5593.8,-1
16,53.50,135.75,5631.1,-1
16,52.25,141.25,5631.2,-1
16,52.00,78.00,5657.9,-1
16,52.00,142.25,5630.9,-1
16,51.75,-42.50,5511.6,-1
16,51.00,78.50,5657.5,-1
16,49.00,-82.25,5730.7,-1
16,48.75,76.00,5657.7,-1
16,45.50,31.50,5719.5,-1
16,41.50,-84.25,5741.4,-1
16,38.75,-127.00,5716.4,-1
16,35.00,13.75,5851.8,-1
16,33.50,-149.00,5836.0,-1
16,33.25,-152.50,5834.5,-1
16,28.50,146.75,5866.8,-1
16,25.50,-45.00,5860.7,-1
17,85.75,178.25,5124.5,-1
17,85.75,179.00,5124.5,-1
17,76.25,-154.75,5207.5,-1
17,64.50,19.00,5601.6,-1
17,62.50,91.75,5549.0,-1
17,59.25,-139.25,5557.4,-1
17,59.25,-138.25,5556.4,-1
17,58.25,120.75,5650.9,-1
17,58.00,126.75,5646.6,-1
17,57.75,129.00,5646.4,-1
17,57.50,124.50,5647.4,-1
17,57.00,128.75,5646.2,-1
17,56.75,126.75,5647.4,-1
17,56.25,131.25,5648.5,-1
17,56.00,127.50,5647.4,-1
17,55.50,-43.75,5476.2,-1
17,54.25,-176.50,5585.1,-1
17,54.25,133.50,5648.3,-1
17,54.00,134.50,5647.9,-1
17,52.25,-40.75,5494.2,-1
17,52.25,143.00,5635.0,-1
17,48.25,-82.25,5721.9,-1
17,48.25,76.75,5667.4,-1
17,44.75,33.00,5719.2,-1
17,42.00,-83.50,5737.3,-1
17,41.50,-177.50,5695.7,-1
17,39.75,-126.25,5711.4,-1
17,34.50,13.50,5848.8,-1
17,33.00,-152.75,5835.6,-1
17,29.50,146.75,5865.3,-1
17,26.25,-62.25,5896.3,-1
17,26.00,-45.00,5847.3,-1
18,85.50,-165.75,5124.7,-1
18,85.50,-165.00,5124.7,-1
18,75.75,-148.00,5205.8,-1
18,63.75,20.25,5628.8,-1
18,63.50,24.25,5632.8,-1
18,63.00,92.00,5559.9,-1
18,62.00,21.25,5630.8,-1
18,60.75,23.75,5629.5,-1
18,60.75,25.25,5628.9,-1
18,59.25,117.50,5658.3,-1
18,59.00,127.00,5657.7,-1
18,58.75,119.75,5656.3,-1
18,58.25,-137.50,5544.5,-1
18,58.25,120.75,5656.6,-1
18,57.75,129.25,5658.6,-1
18,57.25,124.50,5660.0,-1
18,57.00,129.25,5660.1,-1
18,56.75,127.50,5660.5,-1
18,56.75,130.25,5660.0,-1
18,56.25,129.50,5660.2,-1
18,56.25,131.00,5660.5,-1
18,54.75,-178.00,5579.4,-1
18,54.25,135.50,5663.2,-1
18,53.75,-44.50,5479.7,-1
18,53.25,-40.25,5490.3,-1
18,52.25,144.00,5635.0,-1
18,48.75,-81.25,5723.5,-1
18,44.50,34.50,5732.4,-1
18,42.50,-176.25,5659.7,-1
18,41.25,-82.25,5731.9,-1
18,41.00,-125.75,5693.6,-1
18,34.50,13.75,5867.5,-1
18,33.00,-151.50,5824.4,-1
18,31.50,-151.75,5824.2,-1
18,30.25,146.50,5877.5,-1
18,27.25,66.25,5856.0,-1
18,26.75,65.25,5855.1,-1
18,26.50,-45.00,5866.4,-1
18,26.25,63.00,5856.4,-1
18,25.50,114.75,5818.8,-1
19,86.25,-157.50,5126.8,-1
19,86.25,-156.25,5126.8,-1
19,75.25,-142.25,5209.7,-1
19,63.00,93.25,5549.4,-1
19,60.00,125.00,5654.9,-1
19,59.75,25.50,5627.2,-1
19,59.50,119.50,5653.3,-1
19,58.00,26.25,5624.6,-1
19,57.50,-136.50,5543.0,-1
19,54.50,-179.00,5567.4,-1
19,52.25,-43.75,5482.8,-1
19,52.25,144.75,5630.8,-1
19,49.50,-80.75,5728.3,-1
19,44.50,36.75,5736.8,-1
19,43.50,-175.50,5634.1,-1
19,43.50,-132.75,5694.1,-1
19,42.00,-125.25,5701.1,-1
19,41.25,-81.50,5741.1,-1
19,34.25,15.00,5868.5,-1
19,27.25,-45.00,5874.6,-1
19,26.50,116.50,5828.2,-1
20,87.75,-159.00,5133.1,-1
20,87.75,-158.25,5133.0,-1
20,87.75,-157.00,5133.0,-1
20,87.75,-155.25,5133.0,-1
20,87.75,-154.50,5133.0,-1
20,87.75,-153.00,5133.1,-1
20,74.75,-137.00,5215.0,-1
20,72.75,-9.25,5466.3,-1
20,62.75,94.00,5524.6,-1
20,56.50,29.50,5591.6,-1
20,56.25,-137.00,5561.8,-1
20,54.50,-179.75,5566.9,-1
20,52.00,146.50,5641.0,-1
20,51.25,83.50,5657.3,-1
20,51.00,-42.25,5489.0,-1
20,50.50,-80.25,5735.3,-1
20,50.50,81.75,5658.2,-1
20,46.00,38.50,5718.4,-1
20,45.25,-175.50,5619.2,-1
20,45.00,39.25,5719.9,-1
20,44.50,119.25,5665.9,-1
20,44.00,-124.00,5706.5,-1
20,42.75,122.75,5639.8,-1
20,41.50,-132.00,5699.3,-1
20,41.50,-80.50,5743.3,-1
20,40.50,-80.25,5742.1,-1
20,27.50,-45.00,5885.8,-1
21,89.75,-144.25,5147.1,-1
21,89.75,-143.50,5147.2,-1
21,89.75,-142.75,5147.2,-1
21,89.75,-142.00,5147.3,-1
21,89.75,-141.25,5147.3,-1
21,89.75,-140.50,5147.4,-1
21,89.75,-139.75,5147.4,-1
21,89.75,-139.00,5147.5,-1
21,89.75,-138.25,5147.6,-1
21,89.75,-137.50,5147.6,-1
21,89.75,-136.75,5147.6,-1
21,89.75,-135.75,5147.7,-1
21,89.75,-135.00,5147.8,-1
21,89.75,-134.25,5147.8,-1
21,89.75,-133.25,5147.9,-1
21,89.75,-132.25,5148.0,-1
21,89.75,-131.50,5148.0,-1
21,89.75,-130.50,5148.1,-1
21,89.75,-129.50,5148.2,-1
21,89.75,-128.50,5148.3,-1
21,89.75,-127.50,5148.3,-1
21,89.75,-126.50,5148.4,-1
21,89.75,-125.50,5148.5,-1
21,89.75,-124.50,5148.6,-1
21,89.75,-123.50,5148.6,-1
21,89.75,-122.25,5148.8,-1
21,89.75,-121.25,5148.8,-1
21,89.75,69.25,5148.8,-1
21,89.75,70.25,5148.8,-1
21,89.75,71.00,5148.7,-1
21,89.75,71.75,5148.6,-1
21,89.75,72.75,5148.6,-1
21,89.75,73.50,5148.5,-1
21,89.75,74.25,5148.5,-1
21,89.75,75.25,5148.4,-1
21,89.75,76.00,5148.3,-1
21,89.75,76.75,5148.3,-1
21,89.75,77.50,5148.2,-1
21,89.75,78.25,5148.2,-1
21,89.75,79.00,5148.1,-1
21,89.75,79.75,5148.1,-1
21,89.75,80.50,5148.0,-1
21,89.75,81.25,5148.0,-1
21,89.75,82.00,5147.9,-1
21,89.75,82.75,5147.9,-1
21,89.75,83.50,5147.8,-1
21,89.75,84.25,5147.8,-1
21,89.75,85.00,5147.7,-1
21,89.75,86.25,5147.6,-1
21,89.75,87.00,5147.6,-1
21,89.75,88.25,5147.5,-1
21,89.75,89.00,5147.5,-1
